#OTU	Sp11	Sp12	Sp13	Sp21	Sp22	Sp23	Su11	Su12	Su13	Su21	Su22	Su23	Au11	Au12	Au13	Au21	Au22	Au23	Wi11	Wi12	Wi13	Wi21	Wi22	Wi23
Otu2170	0	1	4	3	0	0	8	0	3	2	0	2	1	2	1	1	2	16	0	2	0	0	0	0
Otu2171	0	0	0	0	0	0	2	0	0	0	0	0	2	2	5	0	2	0	0	0	0	0	0	0
Otu2173	0	1	2	0	0	1	5	4	0	2	0	2	0	0	2	0	0	0	5	7	0	2	0	2
Otu2174	0	1	2	0	1	0	0	5	12	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
Otu2175	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2
Otu2176	1	3	3	3	1	3	0	4	0	0	0	4	4	2	11	4	2	2	3	10	8	15	2	4
Otu2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Otu2178	3	3	3	0	0	3	5	2	2	3	2	7	4	7	6	0	3	7	8	0	8	0	5	10
Otu2179	2	3	0	3	0	0	0	0	0	2	0	0	0	4	1	0	0	2	0	2	4	0	0	0
Otu2180	22	18	3	24	33	11	12	11	12	19	28	9	1	15	7	10	15	7	14	10	6	15	28	32
Otu2181	0	2	0	2	1	8	0	0	0	2	2	2	1	2	1	0	3	0	11	0	2	2	6	6
Otu2182	0	0	0	0	0	0	3	0	7	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
Otu2183	5	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	2
Otu2184	0	0	1	2	1	1	0	0	0	0	0	2	0	2	2	1	0	0	0	0	0	2	0	4
Otu2185	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Otu2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Otu2187	2	6	2	0	0	1	0	2	2	0	0	0	0	2	2	0	0	0	3	12	0	0	2	4
Otu2189	1	2	0	3	1	0	2	2	0	2	0	0	3	1	2	0	0	0	5	0	2	0	0	2
Otu219	114	22	14	27	143	30	89	39	162	29	52	36	146	51	28	39	21	31	33	37	23	8	26	21
Otu2190	1	2	3	2	0	1	0	9	0	0	0	0	1	0	4	0	0	0	0	2	8	0	0	4
Otu2191	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0
Otu2192	0	0	1	0	1	1	0	0	2	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0
Otu2193	2	3	3	3	1	0	2	0	0	3	0	0	1	0	2	0	0	0	0	0	0	4	0	0
Otu2194	0	3	0	0	0	1	0	0	0	0	0	0	2	2	1	1	0	2	0	0	0	0	2	0
Otu2195	2	2	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Otu2196	1	1	1	6	4	0	2	9	0	0	2	0	1	2	2	1	0	0	0	0	0	0	0	0
Otu2197	1	1	6	0	0	0	0	0	5	2	0	2	0	2	4	0	0	5	3	10	2	6	6	0
Otu2198	0	1	3	0	0	0	0	4	2	0	0	0	0	0	2	0	3	0	0	5	2	0	0	4
Otu2199	1	3	9	2	0	0	0	0	0	0	0	0	0	2	7	0	0	0	3	0	0	0	2	1
Otu2201	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Otu2202	0	0	0	0	1	0	0	5	0	0	0	2	0	0	0	1	0	0	0	7	8	2	1	4
Otu2203	8	8	5	5	1	7	7	7	0	3	7	9	3	5	9	6	5	4	8	10	15	2	8	13
Otu2204	0	0	0	0	4	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu2205	2	0	0	0	1	1	3	0	2	2	5	4	1	0	0	4	3	0	0	0	0	0	0	0
Otu2206	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0
Otu2207	8	3	3	8	3	4	5	0	3	2	0	2	4	2	1	0	0	0	0	5	0	0	0	0
Otu2208	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	10	0	0	0
Otu2209	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2210	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu2211	6	6	1	2	19	10	28	5	5	3	12	2	4	5	4	6	8	0	3	5	8	0	9	8
Otu2212	2	1	3	0	0	0	4	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0
Otu2213	2	0	0	2	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu2215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2216	7	6	3	8	7	6	17	7	14	9	0	9	10	4	2	0	3	5	11	15	0	0	5	3
Otu2217	2	0	0	0	0	0	5	0	0	0	0	0	1	1	1	3	0	0	8	0	0	8	0	0
Otu2218	4	2	3	5	1	6	0	9	2	2	0	2	7	6	0	0	0	2	8	0	2	0	3	8
Otu2219	2	2	2	0	1	0	0	0	2	0	0	0	0	1	5	1	2	0	0	2	6	0	2	0
Otu222	0	0	1	0	3	10	0	2	0	0	2	0	0	5	1	0	0	0	3	27	10	0	5	69
Otu2220	4	0	0	0	1	1	0	0	2	19	0	4	0	5	0	8	0	7	0	0	0	0	3	6
Otu2221	10	10	14	0	6	3	7	12	6	5	5	7	6	7	14	4	5	11	24	15	24	12	8	15
Otu2223	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Otu2224	2	3	1	5	0	1	3	0	0	2	2	2	4	2	2	0	0	2	0	0	0	0	2	0
Otu2225	2	4	9	0	0	1	0	4	0	0	0	2	5	7	8	1	0	0	3	0	27	0	3	8
Otu2226	9	1	3	5	1	4	0	0	2	5	2	0	0	2	3	6	2	4	0	0	4	19	2	2
Otu2228	1	0	1	0	0	0	0	0	2	0	0	0	1	2	0	1	2	2	0	5	2	0	0	0
Otu2229	0	0	2	2	4	1	5	2	0	3	7	0	1	2	1	3	2	2	3	0	0	8	0	0
Otu223	53	65	91	25	77	57	68	190	73	43	72	52	60	66	92	73	49	67	44	187	97	17	52	87
Otu2230	1	0	0	0	0	1	0	0	0	0	0	0	0	2	4	0	2	0	0	0	2	0	0	8
Otu2231	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2
Otu2232	1	0	3	2	0	3	0	0	2	0	0	0	1	0	1	0	0	4	0	0	0	0	0	4
Otu2233	1	2	2	0	0	0	0	5	2	0	0	4	0	4	7	0	0	2	0	0	6	2	0	2
Otu2234	14	18	22	9	23	29	37	14	51	9	9	27	26	19	15	17	22	11	14	39	55	10	23	15
Otu2235	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0
Otu2237	1	1	2	0	0	0	5	0	5	0	0	0	1	0	1	0	0	0	0	2	2	0	0	0
Otu2238	0	0	0	5	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Otu2239	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Otu224	14	16	3	9	19	14	70	4	8	5	16	4	11	9	13	1	20	9	16	10	11	2	5	8
Otu2240	6	3	3	2	4	1	5	0	27	9	0	2	5	4	1	10	2	0	0	5	0	0	6	4
Otu2241	1	0	0	0	0	0	2	0	0	0	0	0	5	0	0	1	0	0	3	2	0	0	0	0
Otu2242	2	1	0	0	0	3	0	2	0	5	0	2	1	2	0	4	0	4	0	0	0	2	6	6
Otu2243	1	0	0	2	0	3	3	0	0	5	2	2	7	3	0	1	3	2	3	0	0	0	0	0
Otu2244	10	12	2	5	12	14	8	16	8	19	12	9	4	14	10	6	10	9	5	2	31	2	11	23
Otu2245	6	3	1	0	4	3	0	0	7	3	0	4	1	3	1	1	5	4	3	5	0	0	3	4
Otu2246	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2247	5	8	1	6	1	1	17	4	5	7	5	0	10	6	0	15	7	5	11	5	0	4	6	6
Otu2248	2	2	4	0	1	1	0	0	2	0	2	2	1	3	5	1	0	0	8	2	6	6	2	12
Otu2249	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	7	0	4	0	0
Otu2250	0	0	4	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	4
Otu2251	1	2	3	0	0	0	0	0	2	0	0	2	1	6	2	0	0	7	3	2	4	4	3	0
Otu2252	4	0	0	0	3	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2253	3	0	1	2	3	1	0	0	8	2	2	2	1	0	0	0	0	0	5	0	2	2	2	2
Otu2254	2	2	2	0	6	3	3	4	2	2	0	2	5	4	3	0	0	2	8	0	6	6	5	4
Otu2255	2	1	0	0	0	0	0	2	2	2	5	0	1	0	1	0	0	0	0	2	0	0	0	0
Otu2256	1	0	0	0	0	0	5	0	0	0	0	0	4	1	0	0	0	0	0	2	4	0	2	0
Otu2257	1	2	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	4	0	2
Otu2258	6	3	0	0	1	4	2	2	2	3	0	2	4	2	3	4	0	0	0	2	0	0	3	0
Otu2259	3	3	0	0	1	1	0	2	0	2	0	0	2	2	0	1	5	0	0	2	2	2	5	0
Otu226	21	5	6	11	17	21	5	14	10	19	14	11	5	13	14	10	18	16	54	2	2	0	17	4
Otu2260	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Otu2261	0	3	0	0	0	0	7	0	0	2	0	0	1	2	2	1	0	2	3	0	2	0	2	0
Otu2262	2	3	3	6	1	0	0	2	2	0	5	7	4	3	5	0	0	2	3	2	4	0	0	2
Otu2263	0	2	0	0	1	3	0	5	3	0	0	0	0	2	2	0	0	0	0	0	0	0	3	10
Otu2264	0	1	2	0	0	6	0	0	0	2	0	0	1	2	1	0	0	0	0	5	0	0	6	0
Otu2266	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
Otu2267	0	3	2	0	0	1	0	2	5	0	0	0	0	2	3	0	0	4	0	0	6	0	0	2
Otu2268	0	1	0	0	1	1	2	0	2	0	0	0	1	2	1	1	0	0	3	0	0	0	2	4
Otu2269	21	5	2	10	11	1	8	4	5	14	7	11	16	6	4	29	3	4	11	0	2	11	11	8
Otu227	10	33	35	0	3	0	8	55	2	5	2	31	2	13	15	0	0	2	22	10	19	13	3	0
Otu2270	5	3	13	15	0	8	0	2	8	9	5	4	4	6	11	3	18	13	16	5	9	15	8	11
Otu2271	5	2	5	5	15	14	12	4	5	12	7	7	5	4	3	7	2	4	8	12	5	4	3	2
Otu2272	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu2273	2	3	5	0	0	4	0	7	0	0	5	0	1	9	4	0	0	0	0	0	25	0	2	2
Otu2275	2	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Otu2276	2	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Otu2277	5	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Otu2279	8	3	5	8	4	13	3	2	3	10	9	4	7	9	2	17	13	7	8	7	0	2	6	8
Otu2280	0	0	6	0	0	1	2	0	0	0	0	0	0	1	3	0	0	4	3	0	0	0	0	0
Otu2281	0	0	0	0	0	0	0	0	3	0	0	0	1	0	3	0	0	5	0	0	2	0	2	2
Otu2282	0	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	4	0	2	8	0	3	0
Otu2283	3	2	3	2	3	0	0	0	3	3	7	2	1	2	5	1	0	5	3	0	0	2	2	0
Otu2285	2	5	7	8	0	4	7	11	10	2	2	2	8	7	8	1	5	7	14	2	12	17	5	13
Otu2288	0	0	3	0	0	0	0	2	5	0	0	0	1	0	2	0	0	4	0	0	0	0	3	2
Otu2289	0	0	2	0	3	0	1	0	3	2	2	0	0	2	1	1	0	2	0	0	0	0	2	2
Otu229	11	1	0	11	10	6	3	153	3	24	12	2	10	46	11	113	2	2	76	0	0	63	0	0
Otu2290	0	0	3	3	0	1	0	0	0	0	0	2	0	1	3	1	0	0	0	2	27	2	0	0
Otu2291	2	0	0	0	0	0	0	3	0	0	0	0	1	4	0	0	0	0	5	0	0	0	0	0
Otu2292	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2293	1	5	1	0	0	0	2	2	0	0	0	0	1	2	1	3	2	0	3	2	2	8	0	0
Otu2294	3	0	0	0	0	0	0	0	3	0	0	0	4	1	0	1	0	0	0	0	0	0	0	2
Otu2295	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	8	0	0
Otu2296	6	2	6	3	8	0	0	5	3	3	5	4	1	2	1	4	2	0	3	5	2	4	2	0
Otu2297	10	5	3	2	3	3	8	11	5	9	9	0	9	16	3	1	0	2	5	2	10	0	3	6
Otu2298	2	4	8	3	1	1	2	7	2	9	5	4	2	5	8	8	5	2	14	5	12	6	6	4
Otu2299	2	1	1	0	0	0	0	0	0	0	0	4	5	1	0	1	0	0	0	2	0	8	3	0
Otu23	23	456	596	24	8	64	20	803	87	2	16	629	24	182	421	3	54	63	124	401	484	31	155	65
Otu230	4	51	9	3	6	1	17	33	10	9	7	7	10	36	62	7	3	9	11	15	14	8	17	2
Otu2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	2	0	3	0
Otu2301	2	2	2	2	1	6	3	0	3	3	2	11	1	2	3	6	2	5	0	7	2	0	0	2
Otu2302	2	3	1	2	0	1	0	5	0	0	0	2	1	3	3	0	2	0	11	0	10	6	2	6
Otu2303	4	0	0	0	4	0	0	2	2	2	5	2	1	1	2	0	2	4	3	0	0	0	2	4
Otu2304	6	1	0	2	3	1	5	0	2	2	0	4	1	3	1	0	0	2	14	5	0	0	2	0
Otu2305	2	16	43	1	0	4	0	7	0	0	0	2	1	8	26	0	0	4	8	17	49	2	3	15
Otu2306	2	3	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	3	0	0	0	0	0
Otu2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Otu2308	2	0	1	0	0	0	0	4	0	2	5	0	0	2	3	1	2	5	0	0	0	6	3	8
Otu2309	2	4	3	0	3	4	0	4	3	2	2	2	4	3	1	0	2	2	0	0	0	4	2	3
Otu2310	0	2	1	2	0	0	0	0	2	3	0	0	2	6	6	0	0	2	3	2	8	0	3	2
Otu2311	2	1	2	0	3	0	8	5	0	2	5	0	5	0	2	3	0	0	3	0	0	4	2	6
Otu2312	1	0	0	2	24	6	7	0	7	7	7	4	13	2	0	3	12	0	0	0	0	0	3	4
Otu2313	2	3	0	0	7	6	3	0	2	0	2	4	6	2	3	6	12	4	3	2	2	6	5	4
Otu2314	1	1	0	0	0	3	0	0	0	0	5	0	0	2	0	0	0	0	0	2	0	0	0	0
Otu2315	1	0	0	14	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
Otu2316	2	11	3	3	0	4	2	4	19	0	2	4	0	2	3	0	3	0	3	2	6	4	9	8
Otu2317	0	2	7	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	2
Otu2318	2	7	2	2	7	10	5	4	3	7	12	0	4	5	4	3	3	5	5	5	0	0	3	6
Otu2319	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2320	4	5	2	2	6	0	2	9	3	2	2	0	0	3	6	4	2	9	3	5	0	15	9	0
Otu2321	1	1	3	0	1	0	0	0	0	0	0	4	1	2	3	0	2	0	0	7	4	0	5	0
Otu2322	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu2323	0	1	0	0	0	0	0	0	0	0	0	0	0	5	15	0	3	2	0	2	35	27	6	10
Otu2324	2	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Otu2325	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	4	0	0	0
Otu2326	3	3	3	2	4	8	13	7	5	7	2	9	4	5	5	3	13	11	11	12	7	2	2	8
Otu2327	8	3	0	3	8	3	8	2	0	2	7	2	10	2	3	1	2	0	0	2	2	0	3	4
Otu2328	1	0	0	0	0	0	15	0	0	5	0	0	9	1	1	2	2	0	3	0	0	0	0	0
Otu2329	4	0	0	2	6	3	2	0	0	5	2	0	7	3	0	0	0	0	3	0	0	0	2	0
Otu2330	18	8	2	7	22	26	0	0	39	19	31	2	0	3	3	17	30	7	0	0	0	0	11	6
Otu2331	0	3	0	0	1	0	0	4	2	2	2	2	2	0	3	0	0	0	0	2	0	2	0	0
Otu2332	2	0	0	2	0	0	0	0	0	0	7	0	1	1	3	1	0	0	0	5	0	0	3	2
Otu2333	9	0	0	8	4	6	0	0	3	10	14	0	4	1	1	8	3	0	5	0	0	4	0	0
Otu2334	4	4	4	5	0	7	3	4	8	2	0	7	10	5	4	6	3	0	5	2	12	2	0	10
Otu2335	3	0	0	0	1	4	2	0	0	5	0	0	0	1	0	6	0	2	0	0	0	0	0	0
Otu2336	3	4	1	14	1	14	7	2	20	10	2	9	13	9	8	1	0	7	0	27	12	0	11	8
Otu2337	1	0	1	0	0	0	0	0	0	7	0	0	2	3	4	3	2	2	11	0	0	4	12	6
Otu2339	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu234	35	166	141	47	10	96	17	33	19	29	12	22	25	45	65	18	26	130	239	49	90	340	53	138
Otu2341	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
Otu2343	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2345	5	6	3	0	1	6	3	0	5	7	2	0	3	7	3	10	3	5	4	12	0	15	11	8
Otu2346	2	2	3	2	0	0	7	2	8	2	0	7	4	1	1	0	0	0	0	2	4	0	3	2
Otu2347	0	0	0	0	0	4	2	2	3	2	0	0	0	0	1	0	0	0	0	2	0	0	0	2
Otu2348	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	4	0	0	0	6	2	0
Otu2349	5	0	0	2	0	3	0	2	8	12	5	7	0	2	1	11	2	0	0	0	2	0	2	2
Otu235	56	0	0	6	6	7	67	0	7	69	19	29	19	2	2	33	15	22	30	5	2	10	3	8
Otu2350	0	4	3	0	0	6	2	5	0	0	0	0	1	11	2	0	3	0	16	5	2	15	2	2
Otu2351	3	4	1	0	1	6	8	2	6	9	9	2	10	9	2	8	9	7	3	2	0	3	18	4
Otu2352	10	4	3	5	1	3	3	5	2	2	2	2	1	5	8	3	3	4	11	2	4	4	0	4
Otu2353	0	0	0	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Otu2355	14	6	5	4	4	4	2	19	0	9	5	4	5	8	9	10	12	2	41	10	4	13	8	17
Otu2356	10	16	18	12	4	13	10	13	28	2	0	16	9	16	12	10	12	7	3	15	42	0	23	25
Otu2357	0	0	1	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0
Otu2359	5	1	3	2	7	3	3	7	3	3	9	2	8	7	4	1	3	0	3	2	4	2	9	6
Otu236	30	33	69	4	18	29	20	91	37	14	7	83	18	72	70	17	55	53	27	74	59	61	52	40
Otu2360	0	0	0	5	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	0
Otu2361	2	1	2	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu2362	0	0	2	3	0	0	0	0	2	7	0	0	0	0	2	1	5	2	0	2	6	2	2	0
Otu2363	1	4	10	0	0	0	2	11	8	0	0	4	0	5	15	0	0	4	0	15	6	0	0	6
Otu2364	1	1	2	0	1	1	0	4	0	0	5	0	1	1	5	0	0	2	0	2	0	0	0	2
Otu2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Otu2366	2	1	3	0	4	0	12	2	2	7	2	0	4	2	0	1	2	0	0	5	4	6	0	4
Otu2367	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Otu2368	2	0	2	0	0	0	0	0	0	0	0	2	0	1	1	1	2	0	3	2	6	0	0	6
Otu2369	5	5	3	3	0	10	2	12	5	3	9	7	1	5	6	6	7	2	0	2	2	0	9	4
Otu237	77	164	183	112	54	89	225	216	147	64	59	74	160	139	233	159	146	254	197	266	185	88	149	161
Otu2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Otu2371	1	3	2	6	0	3	3	2	0	2	0	0	3	3	2	6	3	2	3	0	0	0	2	2
Otu2372	10	16	18	6	22	13	18	12	2	21	28	9	31	10	9	25	10	11	33	15	15	13	20	22
Otu2373	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2
Otu2374	2	3	6	0	0	0	2	11	0	0	2	0	4	2	8	3	0	2	3	0	0	2	0	4
Otu2376	3	2	1	3	3	1	2	2	2	5	5	0	1	0	2	1	0	2	0	2	0	0	0	0
Otu2377	2	3	0	0	3	1	3	0	0	0	0	0	1	2	2	3	3	2	3	7	0	0	5	2
Otu2378	12	9	9	5	14	4	2	7	8	12	7	4	11	5	7	7	8	2	11	10	10	12	8	3
Otu2379	2	3	1	3	6	0	3	4	2	2	0	4	4	4	2	1	0	4	16	5	2	2	3	4
Otu238	134	57	41	66	87	58	75	57	39	45	47	56	99	86	44	60	28	33	27	113	41	142	30	44
Otu2380	6	2	2	3	0	8	3	6	2	5	5	4	1	3	6	4	5	2	3	0	6	2	2	15
Otu2381	0	3	0	2	1	0	2	5	0	0	0	0	0	1	7	0	0	0	3	0	0	2	0	0
Otu2382	0	1	3	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Otu2383	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2384	0	1	0	0	3	1	0	0	7	10	2	2	1	1	2	10	2	2	0	0	10	0	3	8
Otu2385	6	1	0	3	0	0	3	11	2	2	0	7	4	2	2	1	2	2	3	10	0	0	2	0
Otu2386	0	4	1	2	0	6	0	7	2	0	0	0	1	0	1	1	0	0	0	0	0	0	5	2
Otu2387	0	0	1	0	0	0	0	0	0	3	0	0	0	3	1	0	0	0	0	0	5	0	0	0
Otu2389	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Otu239	226	143	152	100	146	127	154	498	161	102	127	103	279	226	230	223	161	238	273	194	158	244	98	128
Otu2391	4	3	2	15	3	3	5	0	0	5	2	7	2	2	1	6	3	2	0	5	0	0	5	2
Otu2392	1	1	1	2	3	1	0	0	0	0	5	4	0	2	0	1	0	0	0	0	0	2	0	0
Otu2393	0	1	2	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	2	0
Otu2395	4	25	21	0	3	0	3	70	2	2	0	25	1	16	14	3	2	0	14	32	13	2	11	6
Otu2396	0	0	0	0	0	0	0	0	0	5	0	2	1	0	0	3	1	0	3	0	2	0	2	4
Otu2397	29	31	37	29	29	35	53	38	64	46	40	31	52	38	57	91	43	30	21	37	31	35	21	33
Otu2398	1	1	4	2	0	0	0	4	0	0	2	2	3	2	0	0	0	0	0	2	2	2	2	0
Otu2399	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	14	0
Otu240	42	17	16	70	10	4	15	16	5	7	2	40	37	19	16	3	5	5	11	34	19	15	17	20
Otu2400	0	1	0	0	1	1	0	2	0	2	2	0	1	0	1	0	0	4	0	2	2	8	3	10
Otu2402	2	3	4	0	0	3	0	2	10	5	0	7	1	6	7	3	0	0	0	0	4	0	3	8
Otu2403	0	0	0	0	0	1	0	2	2	3	2	4	3	3	1	0	3	0	8	0	0	12	2	0
Otu2404	5	1	3	3	8	1	8	2	0	3	7	2	17	1	1	4	2	2	0	0	0	21	3	0
Otu2405	2	1	3	2	0	1	0	2	5	7	0	4	1	2	2	0	0	5	0	0	2	0	0	0
Otu2406	2	3	1	3	0	0	0	5	2	0	0	0	0	0	3	0	0	2	3	5	12	6	0	6
Otu2407	0	1	3	0	1	0	0	0	3	0	2	2	1	4	5	0	0	0	0	0	2	0	3	2
Otu2408	2	1	1	0	4	4	3	0	3	2	2	7	7	5	2	3	4	9	3	0	0	0	2	12
Otu2409	5	2	7	2	3	7	8	12	7	7	7	7	3	10	2	7	3	4	0	5	2	8	9	13
Otu2410	8	18	31	2	6	8	2	12	29	3	14	7	10	26	28	4	13	24	16	17	15	2	8	15
Otu2411	30	26	27	19	35	25	10	18	100	40	35	40	39	46	25	47	35	13	26	39	21	4	35	27
Otu2412	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0
Otu2414	3	1	0	0	1	7	5	2	0	5	0	2	1	0	2	8	2	4	0	5	2	0	11	4
Otu2415	2	0	0	2	1	3	0	0	2	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0
Otu2416	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
Otu2418	0	0	0	0	1	4	0	0	0	0	0	0	0	2	3	0	2	2	0	2	6	0	0	2
Otu2419	10	4	1	8	6	10	14	0	10	12	2	9	11	3	8	3	13	4	8	10	2	6	6	8
Otu242	71	63	36	15	15	49	33	32	97	9	16	38	58	73	78	15	35	36	101	113	69	15	60	69
Otu2420	1	2	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	2	0	0	0
Otu2421	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu2422	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	0	0	0	0	2	2
Otu2423	2	1	1	0	0	0	3	9	2	2	0	0	1	2	1	0	2	2	0	0	0	0	0	0
Otu2424	2	3	0	2	4	4	5	9	18	3	5	7	0	1	0	4	0	2	0	0	2	4	0	0
Otu2426	1	0	3	9	3	6	0	2	0	9	2	0	4	4	3	4	12	2	24	2	4	2	8	10
Otu2428	0	1	3	0	0	0	0	4	0	0	0	2	0	0	4	0	0	2	0	0	8	0	0	2
Otu2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Otu243	60	63	25	45	68	150	43	40	146	145	151	85	55	74	88	113	166	75	45	89	39	21	136	76
Otu2430	0	0	1	0	1	0	3	4	0	2	2	0	0	4	0	0	2	2	0	0	0	0	0	4
Otu2431	0	3	6	0	0	3	0	5	5	0	0	11	0	0	7	0	3	0	0	0	9	2	0	2
Otu2432	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu2433	2	3	3	0	0	3	3	5	14	7	0	0	4	2	0	1	3	2	3	10	2	10	2	6
Otu2436	0	2	0	0	1	3	0	0	2	2	0	2	0	1	3	0	0	0	3	0	4	0	2	4
Otu2437	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu2438	0	0	0	2	0	1	3	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0
